"","pkg.name","fun.name","arg.types","arg.names"
"5909","torch","cpp_torch_namespace_index_fill_self_Tensor_dim_Dimname_index_Tensor_value_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" dim"", "" index"", "" value"")"
"5910","torch","cpp_torch_namespace_index_fill_self_Tensor_dim_Dimname_index_Tensor_value_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" dim"", "" index"", "" value"")"
"5911","torch","cpp_torch_namespace_scatter_self_Tensor_dim_int64_t_index_Tensor_src_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" dim"", "" index"", "" src"")"
"5912","torch","cpp_torch_namespace_scatter_self_Tensor_dim_int64_t_index_Tensor_value_Scalar","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" dim"", "" index"", "" value"")"
"5913","torch","cpp_torch_namespace_scatter_self_Tensor_dim_Dimname_index_Tensor_src_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" dim"", "" index"", "" src"")"
"5914","torch","cpp_torch_namespace_scatter_self_Tensor_dim_Dimname_index_Tensor_value_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" dim"", "" index"", "" value"")"
"5915","torch","cpp_torch_namespace_scatter_add_self_Tensor_dim_int64_t_index_Tensor_src_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" dim"", "" index"", "" src"")"
"5916","torch","cpp_torch_namespace_scatter_add_self_Tensor_dim_Dimname_index_Tensor_src_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" dim"", "" index"", "" src"")"
"5917","torch","cpp_torch_namespace_bitwise_and_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5918","torch","cpp_torch_namespace_bitwise_and_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5919","torch","cpp_torch_namespace_bitwise_and_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5920","torch","cpp_torch_namespace_bitwise_and_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5921","torch","cpp_torch_namespace___and___self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5922","torch","cpp_torch_namespace___and___self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5923","torch","cpp_torch_namespace_bitwise_or_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5924","torch","cpp_torch_namespace_bitwise_or_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5925","torch","cpp_torch_namespace_bitwise_or_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5926","torch","cpp_torch_namespace_bitwise_or_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5927","torch","cpp_torch_namespace___or___self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5928","torch","cpp_torch_namespace___or___self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5929","torch","cpp_torch_namespace_bitwise_xor_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5930","torch","cpp_torch_namespace_bitwise_xor_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5931","torch","cpp_torch_namespace_bitwise_xor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5932","torch","cpp_torch_namespace_bitwise_xor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5933","torch","cpp_torch_namespace___xor___self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5934","torch","cpp_torch_namespace___xor___self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5935","torch","cpp_torch_namespace___lshift___self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5936","torch","cpp_torch_namespace___lshift___self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5937","torch","cpp_torch_namespace___rshift___self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5938","torch","cpp_torch_namespace___rshift___self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5939","torch","cpp_torch_namespace_addbmm_out_out_Tensor_self_Tensor_batch1_Tensor_batch2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" batch1"", "" batch2"", "" beta"", "" alpha"")"
"5940","torch","cpp_torch_namespace_addbmm_self_Tensor_batch1_Tensor_batch2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" batch1"", "" batch2"", "" beta"", "" alpha"")"
"5941","torch","cpp_torch_namespace_diag_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "")","c("" out"", "" self"", "" diagonal"")"
"5942","torch","cpp_torch_namespace_diag_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "")","c("" self"", "" diagonal"")"
"5943","torch","cpp_torch_namespace_diag_backward_grad_Tensor_input_sizes_IntArrayRef_diagonal_int64_t","c(""XPtr<XPtrTorchTensor> "", ""std::vector<int64_t> "", ""nullable<int64_t> "")","c("" grad"", "" input_sizes"", "" diagonal"")"
"5944","torch","cpp_torch_namespace_cross_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "")","c("" out"", "" self"", "" other"", "" dim"")"
"5945","torch","cpp_torch_namespace_cross_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "")","c("" self"", "" other"", "" dim"")"
"5946","torch","cpp_torch_namespace_triu_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "")","c("" out"", "" self"", "" diagonal"")"
"5947","torch","cpp_torch_namespace_triu_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "")","c("" self"", "" diagonal"")"
"5948","torch","cpp_torch_namespace_tril_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "")","c("" out"", "" self"", "" diagonal"")"
"5949","torch","cpp_torch_namespace_tril_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "")","c("" self"", "" diagonal"")"
"5950","torch","cpp_torch_namespace_tril_indices_row_int64_t_col_int64_t","c(""nullable<int64_t> "", ""nullable<int64_t> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensorOptions> "")","c("" row"", "" col"", "" offset"", "" options"")"
"5951","torch","cpp_torch_namespace_triu_indices_row_int64_t_col_int64_t","c(""nullable<int64_t> "", ""nullable<int64_t> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensorOptions> "")","c("" row"", "" col"", "" offset"", "" options"")"
"5952","torch","cpp_torch_namespace_trace_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"5953","torch","cpp_torch_namespace_trace_backward_grad_Tensor_sizes_IntArrayRef","c(""XPtr<XPtrTorchTensor> "", ""std::vector<int64_t> "")","c("" grad"", "" sizes"")"
"5954","torch","cpp_torch_namespace_ne_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5955","torch","cpp_torch_namespace_ne_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5956","torch","cpp_torch_namespace_ne_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5957","torch","cpp_torch_namespace_ne_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5958","torch","cpp_torch_namespace_not_equal_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5959","torch","cpp_torch_namespace_not_equal_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5960","torch","cpp_torch_namespace_not_equal_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5961","torch","cpp_torch_namespace_not_equal_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5962","torch","cpp_torch_namespace_eq_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5963","torch","cpp_torch_namespace_eq_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5964","torch","cpp_torch_namespace_eq_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5965","torch","cpp_torch_namespace_eq_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5966","torch","cpp_torch_namespace_ge_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5967","torch","cpp_torch_namespace_ge_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5968","torch","cpp_torch_namespace_ge_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5969","torch","cpp_torch_namespace_ge_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5970","torch","cpp_torch_namespace_greater_equal_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5971","torch","cpp_torch_namespace_greater_equal_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5972","torch","cpp_torch_namespace_greater_equal_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5973","torch","cpp_torch_namespace_greater_equal_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5974","torch","cpp_torch_namespace_le_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5975","torch","cpp_torch_namespace_le_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5976","torch","cpp_torch_namespace_le_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5977","torch","cpp_torch_namespace_le_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5978","torch","cpp_torch_namespace_less_equal_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5979","torch","cpp_torch_namespace_less_equal_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5980","torch","cpp_torch_namespace_less_equal_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5981","torch","cpp_torch_namespace_less_equal_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5982","torch","cpp_torch_namespace_gt_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5983","torch","cpp_torch_namespace_gt_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5984","torch","cpp_torch_namespace_gt_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5985","torch","cpp_torch_namespace_gt_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5986","torch","cpp_torch_namespace_greater_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5987","torch","cpp_torch_namespace_greater_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5988","torch","cpp_torch_namespace_greater_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5989","torch","cpp_torch_namespace_greater_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5990","torch","cpp_torch_namespace_lt_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5991","torch","cpp_torch_namespace_lt_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5992","torch","cpp_torch_namespace_lt_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5993","torch","cpp_torch_namespace_lt_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5994","torch","cpp_torch_namespace_less_out_out_Tensor_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" other"")"
"5995","torch","cpp_torch_namespace_less_self_Tensor_other_Scalar","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" other"")"
"5996","torch","cpp_torch_namespace_less_out_out_Tensor_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" other"")"
"5997","torch","cpp_torch_namespace_less_self_Tensor_other_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" other"")"
"5998","torch","cpp_torch_namespace_take_out_out_Tensor_self_Tensor_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" index"")"
"5999","torch","cpp_torch_namespace_take_self_Tensor_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" index"")"
"6000","torch","cpp_torch_namespace_take_backward_grad_Tensor_input_Tensor_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" grad"", "" input"", "" index"")"
"6001","torch","cpp_torch_namespace_index_select_out_out_Tensor_self_Tensor_dim_int64_t_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" dim"", "" index"")"
"6002","torch","cpp_torch_namespace_index_select_self_Tensor_dim_int64_t_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" dim"", "" index"")"
"6003","torch","cpp_torch_namespace_index_select_out_out_Tensor_self_Tensor_dim_Dimname_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" dim"", "" index"")"
"6004","torch","cpp_torch_namespace_index_select_self_Tensor_dim_Dimname_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" dim"", "" index"")"
"6005","torch","cpp_torch_namespace_index_select_backward_grad_Tensor_self_sizes_IntArrayRef_dim_int64_t_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""std::vector<int64_t> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "")","c("" grad"", "" self_sizes"", "" dim"", "" index"")"
"6006","torch","cpp_torch_namespace_masked_select_out_out_Tensor_self_Tensor_mask_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"", "" mask"")"
"6007","torch","cpp_torch_namespace_masked_select_self_Tensor_mask_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" mask"")"
"6008","torch","cpp_torch_namespace_masked_select_backward_grad_Tensor_input_Tensor_mask_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" grad"", "" input"", "" mask"")"
"6009","torch","cpp_torch_namespace_nonzero_out_out_Tensor_self_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" out"", "" self"")"
"6010","torch","cpp_torch_namespace_nonzero_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6011","torch","cpp_torch_namespace_nonzero_numpy_self_Tensor","XPtr<XPtrTorchTensor> "," self"
"6012","torch","cpp_torch_namespace_gather_out_out_Tensor_self_Tensor_dim_int64_t_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" out"", "" self"", "" dim"", "" index"", "" sparse_grad"")"
"6013","torch","cpp_torch_namespace_gather_self_Tensor_dim_int64_t_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" dim"", "" index"", "" sparse_grad"")"
"6014","torch","cpp_torch_namespace_gather_backward_grad_Tensor_self_Tensor_dim_int64_t_index_Tensor_sparse_grad_bool","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" grad"", "" self"", "" dim"", "" index"", "" sparse_grad"")"
"6015","torch","cpp_torch_namespace_gather_out_out_Tensor_self_Tensor_dim_Dimname_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" out"", "" self"", "" dim"", "" index"", "" sparse_grad"")"
"6016","torch","cpp_torch_namespace_gather_self_Tensor_dim_Dimname_index_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchDimname> "", ""XPtr<XPtrTorchTensor> "", ""bool "")","c("" self"", "" dim"", "" index"", "" sparse_grad"")"
"6017","torch","cpp_torch_namespace__gather_sparse_backward_self_Tensor_dim_int64_t_index_Tensor_grad_Tensor","c(""XPtr<XPtrTorchTensor> "", ""nullable<int64_t> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" dim"", "" index"", "" grad"")"
"6018","torch","cpp_torch_namespace_addcmul_out_out_Tensor_self_Tensor_tensor1_Tensor_tensor2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" tensor1"", "" tensor2"", "" value"")"
"6019","torch","cpp_torch_namespace_addcmul_self_Tensor_tensor1_Tensor_tensor2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" tensor1"", "" tensor2"", "" value"")"
"6020","torch","cpp_torch_namespace_addcdiv_out_out_Tensor_self_Tensor_tensor1_Tensor_tensor2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" out"", "" self"", "" tensor1"", "" tensor2"", "" value"")"
"6021","torch","cpp_torch_namespace_addcdiv_self_Tensor_tensor1_Tensor_tensor2_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchScalar> "")","c("" self"", "" tensor1"", "" tensor2"", "" value"")"
"6022","torch","cpp_torch_namespace_lstsq_out_X_Tensor_qr_Tensor_self_Tensor_A_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" X"", "" qr"", "" self"", "" A"")"
"6023","torch","cpp_torch_namespace_lstsq_self_Tensor_A_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "")","c("" self"", "" A"")"
"6024","torch","cpp_torch_namespace_triangular_solve_out_X_Tensor_M_Tensor_self_Tensor_A_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "", ""bool "")","c("" X"", "" M"", "" self"", "" A"", "" upper"", "" transpose"", "" unitriangular"")"
"6025","torch","cpp_torch_namespace_triangular_solve_self_Tensor_A_Tensor","c(""XPtr<XPtrTorchTensor> "", ""XPtr<XPtrTorchTensor> "", ""bool "", ""bool "", ""bool "")","c("" self"", "" A"", "" upper"", "" transpose"", "" unitriangular"")"
