"Version","index","questions_original","question_original","questions","question","choices_original","(choice|CorrectChoice)_original","choices","choice","CorrectChoice"
"28","36","2","9","4","9","1","1","1","4",""
"28","37","2","17","4","10","1","2","1","1",""
"28","38","2","17","4","10","1","1","1","2",""
"28","39","2","17","4","10","1","3","1","3",""
"28","40","2","17","4","10","1","4","1","","4"
"28","41","2","7","4","11","1","2","1","1",""
"28","42","2","7","4","11","1","1","1","2",""
"28","43","2","7","4","11","1","4","1","","3"
"28","44","2","7","4","11","1","3","1","4",""
"28","45","2","10","4","12","1","3","1","1",""
"28","46","2","10","4","12","1","1","1","2",""
"28","47","2","10","4","12","1","2","1","3",""
"28","48","2","10","4","12","1","4","1","","4"
"28","49","4","1","5","13","1","3","1","1",""
"28","50","4","1","5","13","1","2","1","2",""
"28","51","4","1","5","13","1","1","1","3",""
"28","52","4","1","5","13","1","4","1","","4"
"28","53","4","5","5","14","1","2","1","1",""
"28","54","4","5","5","14","1","4","1","","2"
"28","55","4","5","5","14","1","1","1","3",""
"28","56","4","5","5","14","1","3","1","4",""
"28","57","4","7","5","15","1","2","1","1",""
"28","58","4","7","5","15","1","3","1","2",""
"28","59","4","7","5","15","1","1","1","3",""
"28","60","4","7","5","15","1","4","1","","4"
"29","1","2","4","1","1","1","1","1","","1"
"29","2","2","4","1","1","1","4","1","2",""
"29","3","2","4","1","1","1","3","1","3",""
"29","4","2","4","1","1","1","2","1","4",""
"29","5","2","1","1","2","1","1","1","1",""
"29","6","2","1","1","2","1","3","1","2",""
"29","7","2","1","1","2","1","2","1","3",""
"29","8","2","1","1","2","1","4","1","","4"
"29","9","2","6","1","3","1","1","1","1",""
"29","10","2","6","1","3","1","3","1","2",""
"29","11","2","6","1","3","1","4","1","","3"
"29","12","2","6","1","3","1","2","1","4",""
"29","13","2","19","1","4","1","3","1","1",""
"29","14","2","19","1","4","1","1","1","2",""
"29","15","2","19","1","4","1","2","1","3",""
"29","16","2","19","1","4","1","4","1","","4"
"29","17","2","3","1","5","1","3","1","1",""
"29","18","2","3","1","5","1","2","1","","2"
"29","19","2","3","1","5","1","4","1","3",""
"29","20","2","3","1","5","1","1","1","4",""
"29","21","3","7","2","6","1","1","1","1",""
"29","22","3","7","2","6","1","2","1","2",""
"29","23","3","7","2","6","1","3","1","3",""
"29","24","3","7","2","6","1","4","1","","4"
"29","25","3","5","2","7","1","3","1","1",""
"29","26","3","5","2","7","1","2","1","","2"
"29","27","3","5","2","7","1","4","1","3",""
"29","28","3","5","2","7","1","1","1","4",""
"29","29","3","1","2","8","1","1","1","1",""
"29","30","3","1","2","8","1","2","1","2",""
"29","31","3","1","2","8","1","4","1","","3"
"29","32","3","1","2","8","1","3","1","4",""
"29","33","5","1","3","9","1","2","1","1",""
"29","34","5","1","3","9","1","1","1","2",""
"29","35","5","1","3","9","1","4","1","","3"
"29","36","5","1","3","9","1","3","1","4",""
"29","37","4","7","4","10","1","1","1","1",""
"29","38","4","7","4","10","1","3","1","2",""
"29","39","4","7","4","10","1","4","1","","3"
"29","40","4","7","4","10","1","2","1","4",""
"29","41","4","6","4","11","1","2","1","1",""
"29","42","4","6","4","11","1","1","1","2",""
"29","43","4","6","4","11","1","4","1","","3"
"29","44","4","6","4","11","1","3","1","4",""
"29","45","4","5","4","12","1","3","1","1",""
"29","46","4","5","4","12","1","4","1","","2"
"29","47","4","5","4","12","1","2","1","3",""
"29","48","4","5","4","12","1","1","1","4",""
"29","49","1","1","5","13","1","3","1","1",""
"29","50","1","1","5","13","1","1","1","2",""
"29","51","1","1","5","13","1","2","1","3",""
"29","52","1","1","5","13","1","4","1","","4"
"29","53","1","7","5","14","1","2","1","1",""
"29","54","1","7","5","14","1","3","1","2",""
"29","55","1","7","5","14","1","1","1","3",""
"29","56","1","7","5","14","1","4","1","","4"
"29","57","1","3","5","15","1","2","1","1",""
"29","58","1","3","5","15","1","4","1","","2"
"29","59","1","3","5","15","1","1","1","3",""
"29","60","1","3","5","15","1","3","1","4",""
"30","1","4","3","1","1","1","3","1","1",""
"30","2","4","3","1","1","1","1","1","2",""
"30","3","4","3","1","1","1","2","1","3",""
"30","4","4","3","1","1","1","4","1","","4"
"30","5","4","2","1","2","1","3","1","1",""
"30","6","4","2","1","2","1","2","1","2",""
"30","7","4","2","1","2","1","4","1","","3"
"30","8","4","2","1","2","1","1","1","4",""
"30","9","4","5","1","3","1","3","1","1",""
"30","10","4","5","1","3","1","1","1","2",""
"30","11","4","5","1","3","1","2","1","3",""
"30","12","4","5","1","3","1","4","1","","4"
"30","13","2","14","2","4","1","1","1","1",""
"30","14","2","14","2","4","1","4","1","","2"
"30","15","2","14","2","4","1","3","1","3",""
"30","16","2","14","2","4","1","2","1","4",""
"30","17","2","2","2","5","1","3","1","1",""
"30","18","2","2","2","5","1","4","1","","2"
"30","19","2","2","2","5","1","2","1","3",""
"30","20","2","2","2","5","1","1","1","4",""
"30","21","2","10","2","6","1","4","1","","1"
"30","22","2","10","2","6","1","1","1","2",""
"30","23","2","10","2","6","1","2","1","3",""
"30","24","2","10","2","6","1","3","1","4",""
"30","25","2","18","2","7","1","4","1","","1"
"30","26","2","18","2","7","1","3","1","2",""
"30","27","2","18","2","7","1","1","1","3",""
"30","28","2","18","2","7","1","2","1","4",""
"30","29","2","5","2","8","1","2","1","","1"
"30","30","2","5","2","8","1","3","1","2",""
"30","31","2","5","2","8","1","4","1","3",""
"30","32","2","5","2","8","1","1","1","4",""
"30","33","3","2","3","9","1","1","1","1",""
"30","34","3","2","3","9","1","2","1","2",""
"30","35","3","2","3","9","1","3","1","3",""
"30","36","3","2","3","9","1","4","1","","4"
"30","37","3","7","3","10","1","4","1","","1"
"30","38","3","7","3","10","1","1","1","2",""
"30","39","3","7","3","10","1","3","1","3",""
"30","40","3","7","3","10","1","2","1","4",""
"30","41","3","3","3","11","1","1","1","1",""
"30","42","3","3","3","11","1","3","1","2",""
"30","43","3","3","3","11","1","4","1","","3"
"30","44","3","3","3","11","1","2","1","4",""
"30","45","5","1","4","12","1","2","1","1",""
"30","46","5","1","4","12","1","4","1","","2"
"30","47","5","1","4","12","1","3","1","3",""
"30","48","5","1","4","12","1","1","1","4",""
"30","49","1","2","5","13","1","3","1","1",""
"30","50","1","2","5","13","1","2","1","2",""
"30","51","1","2","5","13","1","1","1","3",""
"30","52","1","2","5","13","1","4","1","","4"
"30","53","1","6","5","14","1","1","1","1",""
"30","54","1","6","5","14","1","4","1","","2"
"30","55","1","6","5","14","1","3","1","3",""
"30","56","1","6","5","14","1","2","1","4",""
"30","57","1","1","5","15","1","1","1","1",""
"30","58","1","1","5","15","1","2","1","2",""
"30","59","1","1","5","15","1","3","1","3",""
"30","60","1","1","5","15","1","4","1","","4"
"31","1","2","14","1","1","1","4","1","","1"
"31","2","2","14","1","1","1","1","1","2",""
"31","3","2","14","1","1","1","2","1","3",""
"31","4","2","14","1","1","1","3","1","4",""
"31","5","2","11","1","2","1","3","1","1",""
"31","6","2","11","1","2","1","4","1","","2"
"31","7","2","11","1","2","1","1","1","3",""
"31","8","2","11","1","2","1","2","1","4",""
"31","9","2","8","1","3","1","3","1","","1"
"31","10","2","8","1","3","1","4","1","2",""
"31","11","2","8","1","3","1","1","1","3",""
"31","12","2","8","1","3","1","2","1","4",""
"31","13","2","20","1","4","1","2","1","1",""
"31","14","2","20","1","4","1","4","1","","2"
"31","15","2","20","1","4","1","1","1","3",""
"31","16","2","20","1","4","1","3","1","4",""
"31","17","2","19","1","5","1","2","1","1",""
"31","18","2","19","1","5","1","4","1","","2"
"31","19","2","19","1","5","1","1","1","3",""
"31","20","2","19","1","5","1","3","1","4",""
"31","21","3","3","2","6","1","1","1","1",""
"31","22","3","3","2","6","1","4","1","","2"
"31","23","3","3","2","6","1","3","1","3",""
"31","24","3","3","2","6","1","2","1","4",""
"31","25","3","4","2","7","1","3","1","1",""
"31","26","3","4","2","7","1","2","1","2",""
"31","27","3","4","2","7","1","1","1","3",""
"31","28","3","4","2","7","1","4","1","","4"
"31","29","3","2","2","8","1","4","1","","1"
"31","30","3","2","2","8","1","2","1","2",""
"31","31","3","2","2","8","1","1","1","3",""
"31","32","3","2","2","8","1","3","1","4",""
"31","33","5","1","3","9","1","2","1","1",""
"31","34","5","1","3","9","1","4","1","","2"
"31","35","5","1","3","9","1","1","1","3",""
"31","36","5","1","3","9","1","3","1","4",""
"31","37","1","5","4","10","1","4","1","","1"
"31","38","1","5","4","10","1","3","1","2",""
"31","39","1","5","4","10","1","1","1","3",""
"31","40","1","5","4","10","1","2","1","4",""
"31","41","1","4","4","11","1","1","1","1",""
"31","42","1","4","4","11","1","4","1","","2"
"31","43","1","4","4","11","1","3","1","3",""
"31","44","1","4","4","11","1","2","1","4",""
"31","45","1","8","4","12","1","1","1","1",""
"31","46","1","8","4","12","1","3","1","2",""
"31","47","1","8","4","12","1","2","1","3",""
"31","48","1","8","4","12","1","4","1","","4"
"31","49","4","5","5","13","1","3","1","1",""
"31","50","4","5","5","13","1","4","1","","2"
"31","51","4","5","5","13","1","2","1","3",""
"31","52","4","5","5","13","1","1","1","4",""
"31","53","4","3","5","14","1","4","1","","1"
"31","54","4","3","5","14","1","3","1","2",""
"31","55","4","3","5","14","1","1","1","3",""
"31","56","4","3","5","14","1","2","1","4",""
"31","57","4","6","5","15","1","1","1","1",""
"31","58","4","6","5","15","1","2","1","2",""
"31","59","4","6","5","15","1","4","1","","3"
"31","60","4","6","5","15","1","3","1","4",""
"32","1","2","6","1","1","1","2","1","1",""
"32","2","2","6","1","1","1","4","1","","2"
"32","3","2","6","1","1","1","1","1","3",""
"32","4","2","6","1","1","1","3","1","4",""
"32","5","2","4","1","2","1","4","1","1",""
"32","6","2","4","1","2","1","1","1","","2"
"32","7","2","4","1","2","1","2","1","3",""
"32","8","2","4","1","2","1","3","1","4",""
"32","9","2","3","1","3","1","2","1","","1"
"32","10","2","3","1","3","1","3","1","2",""
"32","11","2","3","1","3","1","4","1","3",""
"32","12","2","3","1","3","1","1","1","4",""
"32","13","2","7","1","4","1","4","1","","1"
"32","14","2","7","1","4","1","3","1","2",""
"32","15","2","7","1","4","1","2","1","3",""
"32","16","2","7","1","4","1","1","1","4",""
"32","17","2","12","1","5","1","2","1","1",""
"32","18","2","12","1","5","1","1","1","2",""
"32","19","2","12","1","5","1","4","1","","3"
"32","20","2","12","1","5","1","3","1","4",""
"32","21","5","1","2","6","1","3","1","1",""
"32","22","5","1","2","6","1","4","1","","2"
"32","23","5","1","2","6","1","2","1","3",""
"32","24","5","1","2","6","1","1","1","4",""
"32","25","1","3","3","7","1","1","1","1",""
"32","26","1","3","3","7","1","2","1","2",""
"32","27","1","3","3","7","1","3","1","3",""
"32","28","1","3","3","7","1","4","1","","4"
"32","29","1","2","3","8","1","2","1","1",""
"32","30","1","2","3","8","1","3","1","2",""
"32","31","1","2","3","8","1","4","1","","3"
"32","32","1","2","3","8","1","1","1","4",""
"32","33","1","7","3","9","1","1","1","1",""
"32","34","1","7","3","9","1","2","1","2",""
"32","35","1","7","3","9","1","4","1","","3"
"32","36","1","7","3","9","1","3","1","4",""
"32","37","4","2","4","10","1","1","1","1",""
"32","38","4","2","4","10","1","4","1","","2"
"32","39","4","2","4","10","1","2","1","3",""
"32","40","4","2","4","10","1","3","1","4",""
"32","41","4","3","4","11","1","4","1","","1"
"32","42","4","3","4","11","1","1","1","2",""
"32","43","4","3","4","11","1","3","1","3",""
"32","44","4","3","4","11","1","2","1","4",""
"32","45","4","4","4","12","1","4","1","1",""
"32","46","4","4","4","12","1","2","1","2",""
"32","47","4","4","4","12","1","1","1","3",""
"32","48","4","4","4","12","1","3","1","","4"
"32","49","3","1","5","13","1","3","1","1",""
"32","50","3","1","5","13","1","1","1","2",""
"32","51","3","1","5","13","1","2","1","3",""
"32","52","3","1","5","13","1","4","1","","4"
"32","53","3","3","5","14","1","4","1","","1"
"32","54","3","3","5","14","1","3","1","2",""
"32","55","3","3","5","14","1","1","1","3",""
"32","56","3","3","5","14","1","2","1","4",""
"32","57","3","4","5","15","1","3","1","1",""
"32","58","3","4","5","15","1","4","1","","2"
"32","59","3","4","5","15","1","1","1","3",""
"32","60","3","4","5","15","1","2","1","4",""
"33","1","1","6","1","1","1","2","1","1",""
"33","2","1","6","1","1","1","4","1","","2"
"33","3","1","6","1","1","1","1","1","3",""
"33","4","1","6","1","1","1","3","1","4",""
"33","5","1","2","1","2","1","3","1","1",""
"33","6","1","2","1","2","1","4","1","","2"
"33","7","1","2","1","2","1","2","1","3",""
"33","8","1","2","1","2","1","1","1","4",""
"33","9","1","7","1","3","1","2","1","1",""
"33","10","1","7","1","3","1","1","1","2",""
"33","11","1","7","1","3","1","4","1","","3"
"33","12","1","7","1","3","1","3","1","4",""
"33","13","4","3","2","4","1","1","1","1",""
"33","14","4","3","2","4","1","4","1","","2"
"33","15","4","3","2","4","1","2","1","3",""
"33","16","4","3","2","4","1","3","1","4",""
"33","17","4","5","2","5","1","3","1","1",""
"33","18","4","5","2","5","1","4","1","","2"
"33","19","4","5","2","5","1","2","1","3",""
"33","20","4","5","2","5","1","1","1","4",""
"33","21","4","1","2","6","1","3","1","1",""
"33","22","4","1","2","6","1","1","1","2",""
"33","23","4","1","2","6","1","2","1","3",""
"33","24","4","1","2","6","1","4","1","","4"
"33","25","5","1","3","7","1","1","1","1",""
"33","26","5","1","3","7","1","4","1","","2"
"33","27","5","1","3","7","1","2","1","3",""
"33","28","5","1","3","7","1","3","1","4",""
"33","29","3","3","4","8","1","1","1","1",""
"33","30","3","3","4","8","1","2","1","2",""
"33","31","3","3","4","8","1","3","1","3",""
"33","32","3","3","4","8","1","4","1","","4"
"33","33","3","4","4","9","1","4","1","","1"
"33","34","3","4","4","9","1","1","1","2",""
"33","35","3","4","4","9","1","3","1","3",""
"33","36","3","4","4","9","1","2","1","4",""
"33","37","3","6","4","10","1","3","1","1",""
"33","38","3","6","4","10","1","2","1","2",""
"33","39","3","6","4","10","1","1","1","3",""
"33","40","3","6","4","10","1","4","1","","4"
"33","41","2","11","5","11","1","2","1","1",""
"33","42","2","11","5","11","1","1","1","2",""
"33","43","2","11","5","11","1","3","1","3",""
"33","44","2","11","5","11","1","4","1","","4"
"33","45","2","3","5","12","1","3","1","1",""
"33","46","2","3","5","12","1","2","1","","2"
"33","47","2","3","5","12","1","4","1","3",""
"33","48","2","3","5","12","1","1","1","4",""
"33","49","2","1","5","13","1","1","1","1",""
"33","50","2","1","5","13","1","2","1","2",""
"33","51","2","1","5","13","1","3","1","3",""
"33","52","2","1","5","13","1","4","1","","4"
"33","53","2","16","5","14","1","2","1","1",""
"33","54","2","16","5","14","1","4","1","2",""
"33","55","2","16","5","14","1","3","1","3",""
"33","56","2","16","5","14","1","1","1","","4"
"33","57","2","18","5","15","1","1","1","1",""
"33","58","2","18","5","15","1","3","1","2",""
"33","59","2","18","5","15","1","4","1","","3"
"33","60","2","18","5","15","1","2","1","4",""
"34","1","1","3","1","1","1","2","1","1",""
"34","2","1","3","1","1","1","4","1","","2"
"34","3","1","3","1","1","1","3","1","3",""
"34","4","1","3","1","1","1","1","1","4",""
"34","5","1","6","1","2","1","1","1","1",""
"34","6","1","6","1","2","1","2","1","2",""
"34","7","1","6","1","2","1","4","1","","3"
"34","8","1","6","1","2","1","3","1","4",""
"34","9","1","5","1","3","1","3","1","1",""
"34","10","1","5","1","3","1","1","1","2",""
"34","11","1","5","1","3","1","2","1","3",""
"34","12","1","5","1","3","1","4","1","","4"
"34","13","5","1","2","4","1","2","1","1",""
"34","14","5","1","2","4","1","1","1","2",""
"34","15","5","1","2","4","1","3","1","3",""
"34","16","5","1","2","4","1","4","1","","4"
"34","17","4","4","3","5","1","1","1","1",""
"34","18","4","4","3","5","1","4","1","2",""
"34","19","4","4","3","5","1","2","1","3",""
"34","20","4","4","3","5","1","3","1","","4"
"34","21","4","6","3","6","1","4","1","","1"
"34","22","4","6","3","6","1","3","1","2",""
"34","23","4","6","3","6","1","2","1","3",""
"34","24","4","6","3","6","1","1","1","4",""
"34","25","4","1","3","7","1","1","1","1",""
"34","26","4","1","3","7","1","4","1","","2"
"34","27","4","1","3","7","1","2","1","3",""
"34","28","4","1","3","7","1","3","1","4",""
"34","29","3","6","4","8","1","1","1","1",""
"34","30","3","6","4","8","1","4","1","","2"
"34","31","3","6","4","8","1","2","1","3",""
"34","32","3","6","4","8","1","3","1","4",""
"34","33","3","3","4","9","1","3","1","1",""
"34","34","3","3","4","9","1","4","1","","2"
"34","35","3","3","4","9","1","2","1","3",""
"34","36","3","3","4","9","1","1","1","4",""
"34","37","3","2","4","10","1","1","1","1",""
"34","38","3","2","4","10","1","2","1","2",""
"34","39","3","2","4","10","1","3","1","3",""
"34","40","3","2","4","10","1","4","1","","4"
"34","41","2","20","5","11","1","3","1","1",""
"34","42","2","20","5","11","1","4","1","","2"
"34","43","2","20","5","11","1","2","1","3",""
"34","44","2","20","5","11","1","1","1","4",""
"34","45","2","10","5","12","1","2","1","1",""
"34","46","2","10","5","12","1","4","1","","2"
"34","47","2","10","5","12","1","3","1","3",""
"34","48","2","10","5","12","1","1","1","4",""
"34","49","2","11","5","13","1","3","1","1",""
"34","50","2","11","5","13","1","4","1","","2"
"34","51","2","11","5","13","1","2","1","3",""
"34","52","2","11","5","13","1","1","1","4",""
"34","53","2","2","5","14","1","1","1","1",""
"34","54","2","2","5","14","1","3","1","2",""
"34","55","2","2","5","14","1","2","1","3",""
"34","56","2","2","5","14","1","4","1","","4"
"34","57","2","4","5","15","1","3","1","1",""
"34","58","2","4","5","15","1","2","1","2",""
"34","59","2","4","5","15","1","4","1","3",""
"34","60","2","4","5","15","1","1","1","","4"
"35","1","5","1","1","1","1","3","1","1",""
"35","2","5","1","1","1","1","4","1","","2"
"35","3","5","1","1","1","1","1","1","3",""
"35","4","5","1","1","1","1","2","1","4",""
"35","5","3","3","2","2","1","4","1","","1"
"35","6","3","3","2","2","1","2","1","2",""
"35","7","3","3","2","2","1","3","1","3",""
"35","8","3","3","2","2","1","1","1","4",""
"35","9","3","5","2","3","1","4","1","1",""
"35","10","3","5","2","3","1","2","1","","2"
"35","11","3","5","2","3","1","3","1","3",""
"35","12","3","5","2","3","1","1","1","4",""
"35","13","3","1","2","4","1","2","1","1",""
"35","14","3","1","2","4","1","3","1","2",""
"35","15","3","1","2","4","1","1","1","3",""
"35","16","3","1","2","4","1","4","1","","4"
"35","17","2","9","3","5","1","2","1","1",""
"35","18","2","9","3","5","1","1","1","2",""
"35","19","2","9","3","5","1","3","1","3",""
"35","20","2","9","3","5","1","4","1","","4"
"35","21","2","11","3","6","1","1","1","1",""
"35","22","2","11","3","6","1","3","1","2",""
"35","23","2","11","3","6","1","2","1","3",""
"35","24","2","11","3","6","1","4","1","","4"
"35","25","2","2","3","7","1","3","1","1",""
"35","26","2","2","3","7","1","1","1","2",""
"35","27","2","2","3","7","1","2","1","3",""
"35","28","2","2","3","7","1","4","1","","4"
"35","29","2","17","3","8","1","2","1","1",""
"35","30","2","17","3","8","1","1","1","2",""
"35","31","2","17","3","8","1","3","1","3",""
"35","32","2","17","3","8","1","4","1","","4"
"35","33","2","6","3","9","1","2","1","1",""
"35","34","2","6","3","9","1","1","1","2",""
"35","35","2","6","3","9","1","3","1","3",""
"35","36","2","6","3","9","1","4","1","","4"
"35","37","4","1","4","10","1","4","1","","1"
"35","38","4","1","4","10","1","1","1","2",""
"35","39","4","1","4","10","1","3","1","3",""
"35","40","4","1","4","10","1","2","1","4",""
"35","41","4","3","4","11","1","3","1","1",""
"35","42","4","3","4","11","1","1","1","2",""
"35","43","4","3","4","11","1","4","1","","3"
"35","44","4","3","4","11","1","2","1","4",""
"35","45","4","2","4","12","1","1","1","1",""
"35","46","4","2","4","12","1","3","1","2",""
"35","47","4","2","4","12","1","4","1","","3"
"35","48","4","2","4","12","1","2","1","4",""
"35","49","1","2","5","13","1","2","1","1",""
"35","50","1","2","5","13","1","1","1","2",""
"35","51","1","2","5","13","1","3","1","3",""
"35","52","1","2","5","13","1","4","1","","4"
"35","53","1","3","5","14","1","4","1","","1"
"35","54","1","3","5","14","1","2","1","2",""
"35","55","1","3","5","14","1","3","1","3",""
"35","56","1","3","5","14","1","1","1","4",""
"35","57","1","1","5","15","1","4","1","","1"
"35","58","1","1","5","15","1","3","1","2",""
"35","59","1","1","5","15","1","1","1","3",""
"35","60","1","1","5","15","1","2","1","4",""
"36","1","4","7","1","1","1","2","1","1",""
"36","2","4","7","1","1","1","1","1","2",""
"36","3","4","7","1","1","1","3","1","3",""
"36","4","4","7","1","1","1","4","1","","4"
"36","5","4","6","1","2","1","4","1","","1"
"36","6","4","6","1","2","1","1","1","2",""
"36","7","4","6","1","2","1","2","1","3",""
"36","8","4","6","1","2","1","3","1","4",""
"36","9","4","2","1","3","1","2","1","1",""
"36","10","4","2","1","3","1","4","1","","2"
"36","11","4","2","1","3","1","3","1","3",""
"36","12","4","2","1","3","1","1","1","4",""
"36","13","5","1","2","4","1","1","1","1",""
"36","14","5","1","2","4","1","4","1","","2"
"36","15","5","1","2","4","1","2","1","3",""
"36","16","5","1","2","4","1","3","1","4",""
"36","17","2","18","3","5","1","2","1","1",""
"36","18","2","18","3","5","1","4","1","","2"
"36","19","2","18","3","5","1","3","1","3",""
"36","20","2","18","3","5","1","1","1","4",""
"36","21","2","3","3","6","1","3","1","1",""
"36","22","2","3","3","6","1","2","1","","2"
"36","23","2","3","3","6","1","1","1","3",""
"36","24","2","3","3","6","1","4","1","4",""
"36","25","2","12","3","7","1","4","1","","1"
"36","26","2","12","3","7","1","3","1","2",""
"36","27","2","12","3","7","1","2","1","3",""
"36","28","2","12","3","7","1","1","1","4",""
"36","29","2","4","3","8","1","3","1","1",""
"36","30","2","4","3","8","1","4","1","2",""
"36","31","2","4","3","8","1","2","1","3",""
"36","32","2","4","3","8","1","1","1","","4"
"36","33","2","9","3","9","1","3","1","1",""
"36","34","2","9","3","9","1","1","1","2",""
"36","35","2","9","3","9","1","4","1","","3"
"36","36","2","9","3","9","1","2","1","4",""
"36","37","3","6","4","10","1","1","1","1",""
"36","38","3","6","4","10","1","4","1","","2"
"36","39","3","6","4","10","1","3","1","3",""
"36","40","3","6","4","10","1","2","1","4",""
"36","41","3","5","4","11","1","4","1","1",""
"36","42","3","5","4","11","1","1","1","2",""
"36","43","3","5","4","11","1","3","1","3",""
"36","44","3","5","4","11","1","2","1","","4"
"36","45","3","7","4","12","1","3","1","1",""
"36","46","3","7","4","12","1","1","1","2",""
"36","47","3","7","4","12","1","2","1","3",""
"36","48","3","7","4","12","1","4","1","","4"
"36","49","1","8","5","13","1","4","1","","1"
"36","50","1","8","5","13","1","3","1","2",""
"36","51","1","8","5","13","1","1","1","3",""
"36","52","1","8","5","13","1","2","1","4",""
"36","53","1","2","5","14","1","2","1","1",""
"36","54","1","2","5","14","1","4","1","","2"
"36","55","1","2","5","14","1","3","1","3",""
"36","56","1","2","5","14","1","1","1","4",""
"36","57","1","7","5","15","1","3","1","1",""
"36","58","1","7","5","15","1","2","1","2",""
"36","59","1","7","5","15","1","1","1","3",""
"36","60","1","7","5","15","1","4","1","","4"
"37","1","2","1","1","1","1","1","1","1",""
"37","2","2","1","1","1","1","4","1","","2"
"37","3","2","1","1","1","1","3","1","3",""
"37","4","2","1","1","1","1","2","1","4",""
"37","5","2","20","1","2","1","2","1","1",""
"37","6","2","20","1","2","1","4","1","","2"
"37","7","2","20","1","2","1","3","1","3",""
"37","8","2","20","1","2","1","1","1","4",""
"37","9","2","9","1","3","1","2","1","1",""
"37","10","2","9","1","3","1","3","1","2",""
"37","11","2","9","1","3","1","4","1","","3"
"37","12","2","9","1","3","1","1","1","4",""
"37","13","2","8","1","4","1","3","1","","1"
"37","14","2","8","1","4","1","1","1","2",""
"37","15","2","8","1","4","1","4","1","3",""
"37","16","2","8","1","4","1","2","1","4",""
"37","17","2","7","1","5","1","3","1","1",""
"37","18","2","7","1","5","1","2","1","2",""
"37","19","2","7","1","5","1","4","1","","3"
"37","20","2","7","1","5","1","1","1","4",""
"37","21","3","7","2","6","1","2","1","1",""
"37","22","3","7","2","6","1","3","1","2",""
"37","23","3","7","2","6","1","1","1","3",""
"37","24","3","7","2","6","1","4","1","","4"
"37","25","3","6","2","7","1","3","1","1",""
"37","26","3","6","2","7","1","2","1","2",""
"37","27","3","6","2","7","1","1","1","3",""
"37","28","3","6","2","7","1","4","1","","4"
"37","29","3","2","2","8","1","1","1","1",""
"37","30","3","2","2","8","1","2","1","2",""
"37","31","3","2","2","8","1","4","1","","3"
"37","32","3","2","2","8","1","3","1","4",""
"37","33","4","2","3","9","1","4","1","","1"
"37","34","4","2","3","9","1","3","1","2",""
"37","35","4","2","3","9","1","1","1","3",""
"37","36","4","2","3","9","1","2","1","4",""
"37","37","4","5","3","10","1","2","1","1",""
"37","38","4","5","3","10","1","1","1","2",""
"37","39","4","5","3","10","1","3","1","3",""
"37","40","4","5","3","10","1","4","1","","4"
"37","41","4","3","3","11","1","4","1","","1"
"37","42","4","3","3","11","1","3","1","2",""
"37","43","4","3","3","11","1","2","1","3",""
"37","44","4","3","3","11","1","1","1","4",""
"37","45","1","2","4","12","1","1","1","1",""
"37","46","1","2","4","12","1","4","1","","2"
"37","47","1","2","4","12","1","2","1","3",""
"37","48","1","2","4","12","1","3","1","4",""
"37","49","1","5","4","13","1","4","1","","1"
"37","50","1","5","4","13","1","1","1","2",""
"37","51","1","5","4","13","1","2","1","3",""
"37","52","1","5","4","13","1","3","1","4",""
"37","53","1","1","4","14","1","1","1","1",""
"37","54","1","1","4","14","1","3","1","2",""
"37","55","1","1","4","14","1","4","1","","3"
"37","56","1","1","4","14","1","2","1","4",""
"37","57","5","1","5","15","1","4","1","","1"
"37","58","5","1","5","15","1","3","1","2",""
"37","59","5","1","5","15","1","2","1","3",""
"37","60","5","1","5","15","1","1","1","4",""
"38","1","2","17","1","1","1","4","1","","1"
"38","2","2","17","1","1","1","2","1","2",""
"38","3","2","17","1","1","1","1","1","3",""
"38","4","2","17","1","1","1","3","1","4",""
"38","5","2","16","1","2","1","2","1","1",""
"38","6","2","16","1","2","1","4","1","2",""
"38","7","2","16","1","2","1","3","1","3",""
"38","8","2","16","1","2","1","1","1","","4"
"38","9","2","5","1","3","1","2","1","","1"
"38","10","2","5","1","3","1","1","1","2",""
"38","11","2","5","1","3","1","4","1","3",""
"38","12","2","5","1","3","1","3","1","4",""
"38","13","2","18","1","4","1","3","1","1",""
"38","14","2","18","1","4","1","2","1","2",""
"38","15","2","18","1","4","1","4","1","","3"
"38","16","2","18","1","4","1","1","1","4",""
"38","17","2","14","1","5","1","1","1","1",""
"38","18","2","14","1","5","1","4","1","","2"
"38","19","2","14","1","5","1","3","1","3",""
"38","20","2","14","1","5","1","2","1","4",""
"38","21","5","1","2","6","1","2","1","1",""
"38","22","5","1","2","6","1","4","1","","2"
"38","23","5","1","2","6","1","1","1","3",""
"38","24","5","1","2","6","1","3","1","4",""
"38","25","1","2","3","7","1","4","1","","1"
"38","26","1","2","3","7","1","1","1","2",""
"38","27","1","2","3","7","1","3","1","3",""
"38","28","1","2","3","7","1","2","1","4",""
"38","29","1","8","3","8","1","3","1","1",""
"38","30","1","8","3","8","1","4","1","","2"
"38","31","1","8","3","8","1","1","1","3",""
"38","32","1","8","3","8","1","2","1","4",""
"38","33","1","5","3","9","1","3","1","1",""
"38","34","1","5","3","9","1","1","1","2",""
"38","35","1","5","3","9","1","2","1","3",""
"38","36","1","5","3","9","1","4","1","","4"
"38","37","3","6","4","10","1","3","1","1",""
"38","38","3","6","4","10","1","4","1","","2"
"38","39","3","6","4","10","1","1","1","3",""
"38","40","3","6","4","10","1","2","1","4",""
"38","41","3","3","4","11","1","1","1","1",""
