Subject	Comp	RT	Error
3	comp	334.632865	0
3	comp	384.764325	0
3	incomp	518.166822	0
4	comp	484.801439	0
4	incomp	484.867292	0
4	comp	451.411823	0
4	incomp	484.803617	0
4	incomp	401.413845	0
4	incomp	418.046197	0
4	comp	351.400717	0
4	incomp	317.938326	0
4	incomp	417.988218	0
4	comp	434.73987	0
4	comp	501.517495	0
4	comp	418.07996	0
4	comp	301.243412	0
4	comp	317.896672	0
4	incomp	301.283204	1
4	incomp	451.407468	0
4	incomp	418.050854	0
4	incomp	368.060307	0
4	incomp	367.995371	0
4	comp	384.698281	1
4	incomp	351.360077	0
4	comp	384.681091	0
4	incomp	401.366649	0
4	incomp	351.384194	0
4	comp	568.266809	0
4	incomp	384.763753	0
4	incomp	384.760387	0
4	comp	1018.748624	0
4	comp	301.275729	0
4	comp	284.582394	0
4	incomp	267.948842	1
4	comp	401.33304	0
4	comp	401.385244	0
4	comp	284.634067	0
4	incomp	284.617279	1
4	comp	284.656711	0
4	incomp	501.491069	0
4	incomp	401.396038	0
4	incomp	468.165484	0
4	incomp	451.446953	0
4	incomp	368.020443	0
4	comp	401.31807	0
4	incomp	718.431318	0
4	comp	601.685462	0
4	comp	418.127795	0
4	comp	384.661603	0
4	comp	468.072546	0
4	comp	367.95738	0
4	incomp	334.682362	1
4	comp	434.764274	0
4	incomp	534.838063	0
4	incomp	568.236903	0
4	incomp	501.446364	0
4	comp	418.042215	0
4	comp	534.936974	0
4	comp	401.444809	0
4	incomp	1002.041153
